matrix,Nrows,Ncols,Nnnz,AvgNnnz,Density,MaxRowNnnz,MinRowNnnz,StdRowNnnz,NDiags,NTrueDiags
utm3060,3060,3060,42211,13.7944,0.00450799,29,1,6.4327,72,18
utm5940,5940,5940,83842,14.1148,0.00237623,30,1,6.3439,72,18
va2010,285762,285762,1.40213e+06,4.90663,1.71703e-05,102,1,3.36056,43588,0
vanbody,47072,47072,2.3369e+06,49.6452,0.00105466,232,6,17.6446,5611,21
vas_stokes_1M,1.09066e+06,1.09066e+06,3.47672e+07,31.8771,2.92272e-05,577,1,39.7761,1.6747e+06,7
vas_stokes_2M,2.14668e+06,2.14668e+06,6.5129e+07,30.3395,1.41332e-05,637,1,37.1846,3.19172e+06,9
vas_stokes_4M,4.38225e+06,4.38225e+06,1.31578e+08,30.0252,6.85154e-06,613,1,37.0057,6.27187e+06,7
Vehicle_10NN,846,846,10894,12.8771,0.0152211,26,10,2.88618,1576,0
venkat01,62424,62424,1.71779e+06,27.5181,0.000440826,44,16,2.2937,31037,7
venkat25,62424,62424,1.71779e+06,27.5181,0.000440826,44,16,2.2937,31037,7
venkat50,62424,62424,1.71779e+06,27.5181,0.000440826,44,16,2.2937,31037,7
venturiLevel3,4.02682e+06,4.02682e+06,1.61085e+07,4.0003,9.93414e-07,6,2,0.118263,1.12334e+06,4
vibrobox,12328,12328,342828,27.8089,0.00225575,121,9,16.089,17817,5
viscoplastic1,4326,4326,61166,14.1392,0.00326841,37,7,8.65468,7251,1
viscoplastic2,32769,32769,381326,11.6368,0.000355116,73,5,13.9572,56354,1
viscorocks,37762,37762,1.16224e+06,30.7781,0.000815056,42,16,7.73588,175,27
vsp_barth5_1Ksep_50in_5Kout,32212,32212,203610,6.32094,0.000196229,22,1,1.17454,54294,0
vsp_bcsstk30_500sep_10in_1Kout,58348,58348,4.03316e+06,69.1224,0.00118466,219,0,32.1617,114972,0
vsp_befref_fxm_2_4_air02,14109,14109,196448,13.9236,0.000986859,1531,1,73.6294,16940,0
vsp_bump2_e18_aa01_model1_crew1,56438,56438,601602,10.6595,0.000188871,604,1,21.4235,72590,0
vsp_c-30_data_data,11023,11023,124368,11.2826,0.00102355,2109,1,51.8842,8254,6
vsp_c-60_data_cti_cs4,85830,85830,482160,5.61762,6.54505e-05,2207,1,10.2883,77338,2
vsp_data_and_seymourl,9167,9167,111732,12.1885,0.00132961,229,1,16.0184,11756,2
vsp_finan512_scagr7-2c_rlfddd,139752,139752,1.10404e+06,7.89999,5.65287e-05,669,1,15.1713,139512,0
vsp_mod2_pgp2_slptsk,101364,101364,778736,7.68257,7.57919e-05,1901,1,20.0325,116712,0
vsp_model1_crew1_cr42_south31,45101,45101,379952,8.42447,0.000186791,17663,1,121.489,73984,0
vsp_msc10848_300sep_100in_1Kout,21996,21996,2.44206e+06,111.023,0.00504741,722,1,49.2975,43604,0
vsp_p0291_seymourl_iiasa,10498,10498,107736,10.2625,0.00097757,229,1,16.1989,13308,0
vsp_sctap1-2b_and_seymourl,40174,40174,281662,7.01105,0.000174517,1714,1,25.0506,57740,0
vsp_south31_slptsk,39668,39668,379828,9.57517,0.000241383,17663,1,130.467,68176,0
vsp_vibrobox_scagr7-2c_rlfddd,77328,77328,871172,11.2659,0.00014569,669,1,21.169,125224,0
vt2010,32580,32580,155598,4.77587,0.000146589,57,1,3.13968,8730,0
wa2010,195574,195574,947432,4.84437,2.477e-05,158,1,2.92925,62038,0
wang1,2903,2903,19093,6.57699,0.00226558,7,4,0.60613,15,7
wang2,2903,2903,19093,6.57699,0.00226558,7,4,0.60613,15,7
wang3,26064,26064,177168,6.79742,0.000260797,7,4,0.435724,21,7
wang4,26068,26068,177196,6.79745,0.000260759,7,4,0.436138,23,7
water_tank,60740,60740,2.03528e+06,33.5081,0.000551664,63,8,12.5996,10141,27
wathen100,30401,30401,471601,15.5127,0.000510269,21,8,3.82775,221,15
wathen120,36441,36441,565761,15.5254,0.000426042,21,8,3.82329,221,15
watt_1,1856,1856,11360,6.12069,0.00329779,7,1,1.51376,7,7
watt_2,1856,1856,11550,6.22306,0.00335294,128,1,3.15543,192,7
wave,156317,156317,2.11866e+06,13.5536,8.6706e-05,44,3,3.32009,87796,4
wb-cs-stanford,9914,9914,36854,3.71737,0.000374962,277,0,10.5909,4223,2
wb-edu,9.84572e+06,9.84572e+06,5.71565e+07,5.80521,5.89618e-07,3841,0,20.2919,1.98389e+06,2
webbase-1M,1e+06,1e+06,3.10554e+06,3.10552,3.1055e-06,4700,1,25.3452,564259,1
web-BerkStan,685230,685230,7.6006e+06,11.092,1.61873e-05,249,0,16.356,338983,2
web-Google,916428,916428,5.10504e+06,5.57058,6.07858e-06,456,0,6.55652,1.51623e+06,0
web-NotreDame,325729,325729,1.49713e+06,4.59626,1.41107e-05,3445,0,21.4767,193166,0
web-Stanford,281903,281903,2.3125e+06,8.20317,2.90992e-05,255,0,11.3114,486348,0
west0067,67,67,294,4.38806,0.0654934,6,1,1.13236,70,5
west0132,132,132,414,3.13636,0.0237603,9,1,1.83721,111,0
west0156,156,156,371,2.37821,0.0152449,7,1,1.15105,154,0
west0167,167,167,507,3.03593,0.0181792,9,1,1.86005,107,3
west0381,381,381,2157,5.66142,0.0148594,25,1,4.70643,493,0
west0479,479,479,1910,3.98747,0.00832458,12,1,2.74068,413,0
west0497,497,497,1727,3.47485,0.00699165,28,1,3.9412,361,0
west0655,655,655,2854,4.35725,0.00665229,12,1,2.97173,595,0
west0989,989,989,3537,3.57634,0.00361612,12,1,2.37562,757,0
west1505,1505,1505,5445,3.61794,0.00240395,12,1,2.38201,1121,0
west2021,2021,2021,7353,3.6383,0.00180025,12,1,2.38942,1485,0
whitaker3,9800,9800,57978,5.91612,0.000603686,8,3,0.518342,3576,2
whitaker3_dual,19190,19190,57162,2.97874,0.000155223,3,2,0.144253,3382,4
wi2010,253096,253096,1.2094e+06,4.77844,1.88799e-05,60,1,2.61427,37900,0
wikipedia-20051105,1.63499e+06,1.63499e+06,1.97531e+07,12.0815,7.38933e-06,4970,0,31.075,2.85899e+06,0
wikipedia-20060925,2.98349e+06,2.98349e+06,3.72691e+07,12.4918,4.18696e-06,5852,0,32.8748,5.35446e+06,0
wikipedia-20061104,3.14844e+06,3.14844e+06,3.93832e+07,12.5088,3.97302e-06,6576,0,33.1573,5.64919e+06,0
wikipedia-20070206,3.56691e+06,3.56691e+06,4.50304e+07,12.6245,3.53934e-06,7061,0,32.9754,6.41094e+06,0
wiki-RfA,11380,11380,188077,16.527,0.00145228,1101,0,45.3831,21255,0
wiki-Talk,2.39438e+06,2.39438e+06,5.02141e+06,2.09716,8.75866e-07,100022,0,99.915,2.06854e+06,0
wiki-talk-temporal,1.14015e+06,1.14015e+06,3.30959e+06,2.90277,2.54596e-06,141884,0,168.643,1.07752e+06,0
wiki-topcats,1.79149e+06,1.79149e+06,2.85118e+07,15.9151,8.88375e-06,3907,1,30.4273,3.09935e+06,0
wiki-Vote,8297,8297,103689,12.4972,0.00150623,893,0,39.4819,11437,0
will199,199,199,701,3.52261,0.0177016,6,1,0.872956,205,0
will57,57,57,281,4.92982,0.0864882,11,2,2.0678,44,5
windtunnel_evap2d,8256,8256,233468,28.2786,0.00342522,47,9,12.1874,711,27
windtunnel_evap3d,40816,40816,2.7306e+06,66.9002,0.00163907,93,12,21.2454,7715,25
wing,62032,62032,243088,3.91875,6.31731e-05,4,2,0.278012,88400,0
wing_nodal,10937,10937,150976,13.8042,0.00126215,28,5,2.86138,18498,0
Wordnet3,82670,82670,132964,1.60837,1.94553e-05,64,0,1.74744,42569,0
worms20_10NN,20055,20055,240826,12.0083,0.000598767,19,10,1.5618,21660,0
wv2010,135218,135218,662922,4.90262,3.62571e-05,94,1,3.71918,27958,0
ww_36_pmec_36,66,66,1194,18.0909,0.274105,31,1,13.8638,130,29
ww_vref_6405,13251,13251,48737,3.67799,0.000277563,32,1,2.79038,7162,2
wy2010,86204,86204,427586,4.96016,5.75398e-05,136,1,3.52944,17766,0
x104,108384,108384,1.01676e+07,93.8111,0.000865544,324,30,29.2038,8899,37
xenon1,48600,48600,1.18112e+06,24.3029,0.000500059,27,1,4.25095,683,13
xenon2,157464,157464,3.86669e+06,24.556,0.000155947,27,1,4.06886,683,13
xingo3012,20944,20944,74386,3.55166,0.000169579,34,1,2.68641,13235,2
xingo_afonso_itaipu,13250,13250,48735,3.67811,0.000277593,32,1,2.79044,7168,2
YaleA_10NN,165,165,2268,13.7455,0.0833058,29,10,4.26494,278,18
YaleB_10NN,2414,2414,34808,14.4192,0.00597317,53,10,4.90362,2404,10
yeast,2361,2361,13828,5.85684,0.00248066,65,1,7.95369,3453,1
yeast_30NN,1484,1484,62350,42.0148,0.0283119,75,30,8.80799,2890,0
Zd_Jac2,22835,22835,1.64283e+06,71.9436,0.00315059,924,1,164.395,15321,0
Zd_Jac2_db,22835,22835,676439,29.6229,0.00129726,224,1,57.3615,1243,1
Zd_Jac3,22835,22835,1.91615e+06,83.9129,0.00367475,1050,1,191.39,15367,0
Zd_Jac3_db,22835,22835,713907,31.2637,0.00136911,224,1,58.9566,1242,1
Zd_Jac6,22835,22835,1.71198e+06,74.9719,0.0032832,1050,1,175.482,15310,0
Zd_Jac6_db,22835,22835,663643,29.0625,0.00127272,224,1,57.0171,1242,1
zenios,2873,2873,27191,9.46432,0.00329423,47,1,10.8729,2199,1
zeros_nopss_13k,13296,13296,48827,3.67231,0.000276196,32,1,2.78857,7260,2
Zhao1,33861,33861,166453,4.91577,0.000145175,6,3,0.437317,2173,1
Zhao2,33861,33861,166453,4.91577,0.000145175,6,3,0.437317,2173,1
