matrix,Nrows,Ncols,Nnnz,AvgNnnz,Density,MaxRowNnnz,MinRowNnnz,StdRowNnnz,NDiags,NTrueDiags,AvgNnnzDia,AvgNnnzELL,AvgNnnzHyb,AvgNnnzHdc
mycielskian11,1535,1535,134710,87.759,0.057172,767,10,88.6036,3050,0,0.0287734,0.114418,0.996806,0.334787
mycielskian12,3071,3071,407200,132.595,0.0431766,1535,11,148.802,6120,0,0.0216659,0.0863813,0.961835,0.334131
mycielskian13,6143,6143,1.22774e+06,199.86,0.0325346,3071,12,247.015,12262,0,0.0162992,0.0650799,0.932857,0.333768
mycielskian14,12287,12287,3.69551e+06,300.766,0.0244784,6143,13,406.439,24548,0,0.0122522,0.0489608,0.905141,0.333569
mycielskian15,24575,24575,1.11111e+07,452.131,0.018398,12287,14,664.175,49122,0,0.00920424,0.0367975,0.882898,0.33346
mycielskian16,49151,49151,3.33825e+07,679.182,0.0138183,24575,15,1079.49,98272,0,0.00691125,0.0276371,0.856472,0.333401
mycielskian17,98303,98303,1.00246e+08,1019.76,0.0103737,49151,16,1746.93,196574,0,0.00518768,0.0207475,0.833302,0.33337
mycielskian18,196607,196607,3.00934e+08,1530.64,0.00778526,98303,17,2817.17,393180,0,0.00389297,0.0155706,0.813583,0.333353
mycielskian2,2,2,2,1,0.5,1,1,0,2,2,0.5,1,1,0.333333
mycielskian3,5,5,10,2,0.4,2,2,0,6,2,0.333333,1,1,0.357143
mycielskian4,11,11,40,3.63636,0.330579,5,3,0.642824,16,10,0.227273,0.727273,1.81498,0.232804
mycielskian5,23,23,142,6.17391,0.268431,11,4,1.92585,38,16,0.162471,0.561265,1.26488,0.219873
mycielskian6,47,47,472,10.0426,0.213671,23,5,4.39031,84,4,0.119554,0.436633,1.23701,0.322536
mycielskian7,95,95,1510,15.8947,0.167313,47,6,8.84305,178,0,0.0892963,0.338186,1.22971,0.347985
mycielskian8,191,191,4720,24.712,0.129382,95,7,16.6027,368,0,0.0671523,0.260127,1.13893,0.341682
mycielskian9,383,383,14542,37.9687,0.0991349,191,8,29.8132,750,0,0.0506249,0.198789,1.08257,0.338041
n3c6-b1,105,105,210,2,0.0190476,2,2,0,112,0,0.0178571,1,1,0.483871
n3c6-b7,6435,6435,51480,8,0.0012432,8,8,0,12532,0,0.000638366,1,1,0.339273
Na5,5832,5832,305630,52.4057,0.00898589,204,14,59.2541,4583,13,0.0114348,0.256891,0.980921,0.492205
NACA0015,1.03918e+06,1.03918e+06,6.22964e+06,5.99474,5.76871e-06,10,3,0.856599,1.53047e+06,2,3.91692e-06,0.599474,2.57596,0.35633
nasa1824,1824,1824,39208,21.4956,0.0117849,42,6,7.04139,427,23,0.050341,0.5118,1.40798,0.4364
nasa2146,2146,2146,72250,33.6673,0.0156884,36,14,4.96683,45,45,0.748162,0.935202,2.80525,0.427971
nasa2910,2910,2910,174296,59.8955,0.0205827,175,16,30.0203,1719,51,0.0348432,0.34226,1.30106,0.412426
nasa4704,4704,4704,104756,22.2696,0.00473417,42,6,6.45603,847,13,0.0262923,0.530228,1.52411,0.567842
nasasrb,54870,54870,2.67732e+06,48.7939,0.000889265,276,12,8.53064,1787,71,0.027305,0.17679,2.19817,0.402192
nc2010,288987,288987,1.41662e+06,4.90202,1.69628e-05,83,1,3.10408,41248,0,0.000118843,0.0590605,1.18618,0.875095
ncvxbqp1,50000,50000,349968,6.99936,0.000139987,9,2,1.99997,66667,1,0.00010499,0.777707,1.55532,0.403846
ncvxqp1,12111,12111,73963,6.10709,0.00050426,15,2,3.56945,16721,3,0.000365235,0.40714,1.20155,0.348234
ncvxqp3,75000,75000,499964,6.66619,8.88825e-05,15,2,3.48585,107917,3,6.17714e-05,0.444412,1.23583,0.346154
ncvxqp5,62500,62500,424966,6.79946,0.000108791,13,2,2.86311,88333,1,7.69753e-05,0.523035,1.32123,0.390567
ncvxqp7,87500,87500,574962,6.57099,7.50971e-05,17,2,3.99776,131667,3,4.99062e-05,0.386529,1.15509,0.337691
ncvxqp9,16554,16554,54040,3.26447,0.000197201,9,1,1.51518,17721,3,0.000184215,0.362719,1.14874,0.334526
nd12k,36000,36000,1.42209e+07,395.026,0.010973,519,126,83.1939,60133,53,0.00656921,0.76113,1.97898,0.356753
nd2010,133769,133769,625946,4.67931,3.49805e-05,48,1,2.6241,22920,0,0.000204158,0.0974855,1.21944,0.853723
nd24k,72000,72000,2.87156e+07,398.828,0.00553928,520,110,76.9435,99811,53,0.00399583,0.766977,2.1629,0.397075
nd3k,9000,9000,3.27969e+06,364.41,0.04049,515,127,94.7627,16261,59,0.0224101,0.707592,1.66777,0.337595
nd6k,18000,18000,6.89732e+06,383.184,0.021288,514,130,89.1729,30437,59,0.0125894,0.745495,1.82076,0.35191
ne2010,193352,193352,913854,4.72637,2.44444e-05,64,1,2.49171,33624,0,0.000140566,0.0738496,1.24057,0.851861
nemeth01,9506,9506,725054,76.2733,0.0080237,96,31,10.7185,131,97,0.582239,0.794514,1.45889,0.439499
nemeth02,9506,9506,394808,41.5325,0.00436908,52,17,6.67002,83,59,0.500392,0.798702,1.65549,0.412695
nemeth03,9506,9506,394808,41.5325,0.00436908,52,17,6.67002,83,59,0.500392,0.798702,1.65549,0.412695
nemeth04,9506,9506,394808,41.5325,0.00436908,52,17,6.67002,83,59,0.500392,0.798702,1.65549,0.412695
nemeth05,9506,9506,394808,41.5325,0.00436908,52,17,6.67002,83,59,0.500392,0.798702,1.65549,0.412695
nemeth06,9506,9506,394808,41.5325,0.00436908,52,17,6.67002,83,59,0.500392,0.798702,1.65549,0.412695
nemeth07,9506,9506,394812,41.5329,0.00436913,52,17,6.66917,83,59,0.500397,0.79871,1.65551,0.412697
nemeth08,9506,9506,394816,41.5333,0.00436917,52,17,6.66887,83,59,0.500402,0.798718,1.65553,0.4127
nemeth09,9506,9506,395506,41.6059,0.00437681,52,18,6.72703,83,59,0.501276,0.800114,1.65408,0.413122
nemeth10,9506,9506,401448,42.231,0.00444256,52,18,7.0697,85,59,0.496835,0.812135,1.64649,0.416699
nemeth11,9506,9506,408264,42.948,0.00451799,52,18,7.12602,87,59,0.493656,0.825924,1.92549,0.420752
nemeth12,9506,9506,446818,47.0038,0.00494464,55,20,6.49109,87,61,0.540273,0.854614,2.26606,0.434688
nemeth13,9506,9506,474472,49.9129,0.00525067,59,21,7.02005,87,71,0.573711,0.845981,2.60474,0.412514
nemeth14,9506,9506,496144,52.1927,0.0054905,60,24,6.52891,91,71,0.573546,0.869879,2.18213,0.42329
nemeth15,9506,9506,539802,56.7854,0.00597364,66,25,6.04058,101,71,0.562232,0.860385,2.22191,0.443759
nemeth16,9506,9506,587012,61.7517,0.00649608,69,28,5.22059,103,77,0.599531,0.894953,2.28877,0.444511
nemeth17,9506,9506,629620,66.234,0.00696759,74,29,5.80107,109,83,0.607651,0.895053,2.11866,0.443288
nemeth18,9506,9506,695234,73.1363,0.0076937,82,35,5.64464,113,89,0.647224,0.891907,2.96943,0.450566
nemeth19,9506,9506,818302,86.0827,0.00905562,98,41,7.54395,121,107,0.711427,0.878395,2.12804,0.445541
nemeth20,9506,9506,971870,102.238,0.0107551,120,46,11.1072,145,127,0.705086,0.851979,1.77223,0.445613
nemeth21,9506,9506,1.17375e+06,123.474,0.0129891,141,53,14.2585,169,153,0.730617,0.875704,1.91125,0.446268
nemeth22,9506,9506,1.35883e+06,142.945,0.0150373,167,62,17.4102,197,179,0.725607,0.855956,1.69625,0.443631
nemeth23,9506,9506,1.50681e+06,158.511,0.0166749,191,62,24.2677,229,201,0.69219,0.829903,1.65371,0.440336
nemeth24,9506,9506,1.50655e+06,158.484,0.016672,193,62,25.3735,233,201,0.680189,0.821161,1.64482,0.440212
nemeth25,9506,9506,1.51176e+06,159.032,0.0167296,193,62,25.184,233,201,0.682541,0.824,1.64702,0.44106
nemeth26,9506,9506,1.51176e+06,159.032,0.0167297,193,62,25.1836,233,201,0.682542,0.824001,1.64702,0.441061
net100,29920,29920,2.0332e+06,67.9545,0.00227121,181,3,57.8201,46409,1,0.00146425,0.375439,1.10818,0.389744
net125,36720,36720,2.5772e+06,70.1852,0.00191136,231,3,66.6259,58003,1,0.00121003,0.303832,1.01603,0.385531
net150,43520,43520,3.1212e+06,71.7188,0.00164795,281,3,74.779,69381,1,0.00103369,0.255227,0.987296,0.383413
net25,9520,9520,401200,42.1429,0.00442677,139,3,32.4799,14821,1,0.00284346,0.303186,1.08436,0.387529
net4-1,88343,88343,2.44173e+06,27.6392,0.000312862,4791,2,85.3025,40163,3,0.000688175,0.00576898,0.639708,0.639741
net50,16320,16320,945200,57.9167,0.00354882,139,3,39.1268,23779,1,0.00243562,0.416667,1.27929,0.404163
net75,23120,23120,1.4892e+06,64.4118,0.00278598,139,3,48.4265,35059,1,0.00183724,0.463394,1.19703,0.394964
netherlands_osm,2.21669e+06,2.21669e+06,4.88248e+06,2.2026,9.93644e-07,7,1,0.581562,419412,2,5.25164e-06,0.314657,1.20508,0.476821
netscience,1589,1589,5484,3.45123,0.00217195,34,0,3.46932,1224,4,0.00281963,0.101507,0.998225,0.341672
netz4504,1961,1961,5156,2.62927,0.00134078,8,2,0.942909,488,2,0.00538785,0.328659,1.2801,0.497884
netz4504_dual,615,615,2342,3.80813,0.00619208,4,2,0.40597,88,4,0.0432742,0.952033,3.65412,0.457254
newman_football,115,115,1226,10.6609,0.0927032,12,7,0.88354,208,2,0.0512542,0.888406,2.64584,0.335694
nh2010,48837,48837,234550,4.80271,9.83416e-05,74,1,3.27359,16184,0,0.000296757,0.0649015,1.15023,0.751096
nj2010,169588,169588,829912,4.8937,2.88564e-05,60,1,2.74371,32952,0,0.00014851,0.0815616,1.23207,0.837306
nlpkkt120,3.5424e+06,3.5424e+06,9.68458e+07,27.339,7.71766e-06,28,5,3.09277,172819,1,0.000158195,0.976394,6.3944,0.92135
nlpkkt160,8.3456e+06,8.3456e+06,2.29518e+08,27.5017,3.29535e-06,28,5,2.6974,307219,1,8.95182e-05,0.982203,7.61732,0.931816
nlpkkt200,1.624e+07,1.624e+07,4.48226e+08,27.6001,1.69951e-06,28,5,2.4229,480019,1,5.74979e-05,0.985718,8.71478,0.938272
nlpkkt80,1.0624e+06,1.0624e+06,2.87047e+07,27.0187,2.54318e-05,28,5,3.73512,76819,1,0.000351719,0.964954,4.98676,0.901455
NLR,4.16376e+06,4.16376e+06,2.4976e+07,5.99841,1.44062e-06,20,3,0.841931,6.40348e+06,2,9.36742e-07,0.29992,2.66276,0.348271
nm2010,168609,168609,830970,4.92838,2.92297e-05,206,1,3.43568,35404,0,0.000139204,0.0239242,1.1389,0.826462
nmos3,18588,18588,386594,20.798,0.0011189,33,5,2.41668,19653,15,0.00105826,0.630244,3.15422,0.360009
nnc1374,1374,1374,8606,6.26346,0.00455856,16,1,2.52796,282,1,0.0222109,0.391467,1.43645,0.733047
nnc261,261,261,1500,5.74713,0.0220196,16,1,2.51532,123,3,0.0467246,0.359195,1.40589,0.504599
nnc666,666,666,4044,6.07207,0.00911723,16,1,2.52333,203,1,0.0299117,0.379505,1.40071,0.681203
nopoly,10774,10774,70842,6.57527,0.000610291,11,3,1.09932,14055,3,0.000467825,0.597752,2.3931,0.362252
nopss_11k,11685,11685,44941,3.84604,0.000329144,30,1,2.91664,6676,2,0.0005761,0.128201,1.10886,0.4782
nos1,237,237,1017,4.29114,0.0181061,5,2,0.969822,7,7,0.61302,0.858228,2.0118,0.380045
nos2,957,957,4137,4.32288,0.00451712,5,2,0.949745,7,7,0.617555,0.864577,2.07013,0.381783
nos3,960,960,15844,16.5042,0.0171918,18,6,2.45331,21,21,0.785913,0.916898,2.73284,0.440062
nos4,100,100,594,5.94,0.0594,7,2,1.4479,19,9,0.312632,0.848571,2.12482,0.382387
nos5,468,468,5172,11.0513,0.0236139,23,7,2.45853,201,13,0.0549815,0.480491,1.39684,0.387891
nos6,675,675,3255,4.82222,0.00714403,5,3,0.401233,7,7,0.688889,0.964444,4.17712,0.407895
nos7,729,729,4617,6.33333,0.0086877,7,4,0.720082,7,7,0.904762,0.904762,1.7153,0.475
NotreDame_yeast,2114,2114,4480,2.11921,0.00100246,56,0,3.04849,2297,0,0.000922597,0.037843,0.908079,0.479256
ns3Da,20414,20414,1.6796e+06,82.2768,0.00403041,306,9,43.899,40671,5,0.00202298,0.268878,1.14269,0.327564
nv1,75468,75468,2.44919e+06,32.4534,0.000430029,122,4,11.879,66635,5,0.000487033,0.266012,1.45027,0.490928
nv2,1.45391e+06,1.45391e+06,5.27284e+07,36.2666,2.49442e-05,84,4,9.17324,839415,5,4.32047e-05,0.431746,1.44747,0.583017
nv2010,84538,84538,416998,4.93267,5.83485e-05,94,1,3.6243,40474,0,0.000121873,0.0524752,1.11684,0.676239
nxp1,414604,414604,2.65618e+06,6.40654,1.54522e-05,53699,1,84.6672,201404,3,3.18094e-05,0.000119305,0.208928,0.511761
ny2010,350169,350169,1.70954e+06,4.88205,1.3942e-05,61,0,2.54829,59916,0,8.14816e-05,0.0800337,1.26727,0.853894
obstclae,40000,40000,197608,4.9402,0.000123505,5,1,0.41979,5,5,0.98804,0.98804,9.69148,0.496992
odepa400,400,400,1201,3.0025,0.00750625,5,2,0.111775,6,3,0.500417,0.6005,1.00241,0.498339
odepb400,400,400,399,0.9975,0.00249375,1,0,0.0499375,1,1,0.9975,0.9975,19.0703,0.499374
ODLIS,2909,2909,18246,6.27226,0.00215616,41,0,4.64913,4814,0,0.00130292,0.152982,1.11962,0.376667
offshore,259789,259789,4.24267e+06,16.3312,6.28634e-05,31,5,2.81215,206987,1,7.88998e-05,0.526814,1.37332,0.538219
oh2010,365344,365344,1.76824e+06,4.83993,1.32476e-05,62,1,2.65657,56342,0,8.59027e-05,0.0780634,1.24002,0.866389
ohne2,181343,181343,1.10635e+07,61.0089,0.000336428,3441,15,21.0852,164677,15,0.000370476,0.01773,1.4719,0.464278
oilpan,73752,73752,3.59719e+06,48.7741,0.000661326,70,28,13.4906,4913,25,0.00992756,0.696773,1.55812,0.633375
ok2010,269118,269118,1.27415e+06,4.73453,1.75928e-05,65,1,2.87789,42422,0,0.000111606,0.072839,1.1794,0.863831
olafu,16146,16146,1.01516e+06,62.8735,0.00389406,89,24,12.4094,1187,41,0.0529684,0.706444,1.87629,0.580356
olesnik0,88263,88263,744216,8.4318,9.55304e-05,11,1,2.83522,74273,7,0.000113524,0.766527,1.71043,0.374306
Olivetti_norm_10NN,400,400,5656,14.14,0.03535,60,10,6.0254,692,14,0.0204335,0.235667,1.20379,0.271363
olm100,100,100,396,3.96,0.0396,6,2,1.97949,6,6,0.66,0.66,1.33345,0.39759
olm1000,1000,1000,3996,3.996,0.003996,6,2,1.99799,6,6,0.666,0.666,1.33333,0.39976
olm2000,2000,2000,7996,3.998,0.001999,6,2,1.999,6,6,0.666333,0.666333,1.33333,0.39988
olm500,500,500,1996,3.992,0.007984,6,2,1.99598,6,6,0.665333,0.665333,1.33334,0.39952
olm5000,5000,5000,19996,3.9992,0.00079984,6,2,1.9996,6,6,0.666533,0.666533,1.33333,0.399952
onera_dual,85567,85567,419201,4.8991,5.72545e-05,5,3,0.304865,42553,5,0.000115129,0.979819,6.418,0.397165
onetone1,36057,36057,341088,9.45969,0.000262354,81,1,14.2398,2502,1,0.00378085,0.116786,0.919583,0.85101
onetone2,36057,36057,227628,6.313,0.000175084,33,1,5.03252,1154,1,0.00547054,0.191303,1.07393,0.840068
OPF_10000,43887,43887,467711,10.6572,0.000242832,64,2,5.99448,58861,7,0.000181056,0.166518,1.20373,0.33357
OPF_3754,15435,15435,158273,10.2542,0.000664345,64,2,5.53094,20171,7,0.000508362,0.160221,1.19769,0.334557
OPF_6000,29902,29902,302418,10.1136,0.000338226,76,2,6.03306,39987,7,0.000252923,0.133074,1.1647,0.330124
opt1,15449,15449,1.93066e+06,124.97,0.00808917,243,44,42.4948,3125,73,0.0399903,0.514278,1.50734,0.561263
optdigits_10NN,5620,5620,79650,14.1726,0.00252181,56,10,4.40047,10276,0,0.00137919,0.253082,1.31596,0.353548
or2010,196621,196621,979512,4.98173,2.53367e-05,120,1,3.40212,38308,0,0.000130044,0.0415144,1.15138,0.836938
orani678,2529,2529,90158,35.6497,0.0140963,1110,1,86.0111,3191,1,0.0111719,0.0321168,0.759785,0.436792
orbitRaising_1,442,442,2906,6.57466,0.0148748,14,1,3.07965,43,11,0.152899,0.469619,1.40577,0.364234
orbitRaising_2,739,739,6526,8.83085,0.0119497,25,1,4.61595,67,17,0.131804,0.353234,1.39072,0.334143
orbitRaising_3,761,761,6098,8.01314,0.0105298,21,1,4.12929,63,15,0.127193,0.381578,1.31488,0.340715
orbitRaising_4,915,915,7790,8.51366,0.00930455,23,1,4.30612,63,17,0.135137,0.370159,1.4032,0.328185
Oregon-1,11492,11492,46818,4.07396,0.000354504,2389,0,32.6409,18172,0,0.000224189,0.0017053,0.587438,0.387406
Oregon-2,11806,11806,65460,5.54464,0.000469646,2432,0,34.7044,19610,0,0.000282745,0.00227987,0.612203,0.375796
orsirr_1,1030,1030,6858,6.65825,0.00646432,13,4,1.12935,407,11,0.0163593,0.512173,1.8124,0.329321
orsirr_2,886,886,5970,6.73815,0.00760513,14,3,1.39219,437,9,0.0154191,0.481296,1.78468,0.354767
orsreg_1,2205,2205,14133,6.40952,0.00290681,7,4,0.642134,7,7,0.915646,0.915646,1.79196,0.477983
oscil_dcop_01,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_02,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_03,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_04,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_05,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_06,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_07,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_08,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_09,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_10,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_11,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_12,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_13,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_14,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_15,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_16,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_17,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_18,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_19,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_20,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_21,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_22,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_23,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_24,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_25,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_26,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_27,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_28,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_29,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_30,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_31,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_32,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_33,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_34,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_35,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_36,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_37,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_38,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_39,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_40,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_41,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_42,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_43,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_44,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_45,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_46,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_47,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_48,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_49,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_50,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_51,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_52,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_53,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_54,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_55,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_56,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_dcop_57,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3,0.0115457,0.276208,1.4598,0.391885
oscil_trans_01,430,430,1614,3.75349,0.00872904,13,1,1.41575,321,3,0.0116931,0.28873,1.53626,0.393888
p2p-Gnutella04,10879,10879,39994,3.67626,0.000337922,100,0,4.9186,11383,0,0.00032296,0.0367626,0.889455,0.48868
p2p-Gnutella05,8846,8846,31839,3.59925,0.000406879,65,0,4.81402,10105,0,0.000356185,0.0553731,0.890467,0.466783
p2p-Gnutella06,8717,8717,31525,3.6165,0.000414879,113,0,4.93511,9889,0,0.000365709,0.0320044,0.882376,0.468505
p2p-Gnutella08,6301,6301,20777,3.29741,0.000523316,48,0,4.70013,6906,0,0.000477471,0.0686961,0.874432,0.477095
p2p-Gnutella09,8114,8114,26013,3.20594,0.000395112,61,0,4.78323,8383,0,0.000382434,0.0525564,0.864362,0.491847
p2p-Gnutella24,26518,26518,65369,2.46508,9.29588e-05,79,0,4.36502,26951,0,9.14653e-05,0.0312035,0.838455,0.495951
p2p-Gnutella25,22687,22687,54705,2.41129,0.000106285,64,0,4.28721,23142,0,0.000104196,0.0376765,0.839821,0.495036
p2p-Gnutella30,36682,36682,88328,2.40794,6.56436e-05,54,0,4.33439,35231,0,6.83472e-05,0.0445915,0.837321,0.510089
p2p-Gnutella31,62586,62586,147892,2.36302,3.77564e-05,78,0,4.39157,53182,0,4.44327e-05,0.0302951,0.831196,0.540616
pa2010,421545,421545,2.05846e+06,4.88314,1.15839e-05,64,1,2.63184,64936,0,7.51992e-05,0.076299,1.24888,0.866519
packing-500x100x100-b050,2.14585e+06,2.14585e+06,3.49765e+07,16.2996,7.59585e-06,18,0,2.82958,49108,8,0.000331913,0.905532,2.41467,0.660637
para-10,155924,155924,5.41636e+06,34.7372,0.000222783,6931,8,22.2782,244575,11,0.000142031,0.00501185,1.19372,0.346603
para-4,153226,153226,5.32623e+06,34.7606,0.000226858,5776,10,19.886,242397,11,0.000143404,0.00601811,1.24239,0.345026
para-5,155924,155924,5.41636e+06,34.7372,0.000222783,6931,8,22.2782,244575,11,0.000142031,0.00501185,1.19372,0.346603
para-6,155924,155924,5.41636e+06,34.7372,0.000222783,6931,8,22.2782,244575,11,0.000142031,0.00501185,1.19372,0.346603
para-7,155924,155924,5.41636e+06,34.7372,0.000222783,6931,8,22.2782,244575,11,0.000142031,0.00501185,1.19372,0.346603
para-8,155924,155924,5.41636e+06,34.7372,0.000222783,6931,8,22.2782,244575,11,0.000142031,0.00501185,1.19372,0.346603
